HYPERPARAMETERS: 

gamma: 0.9 
eps_decay: 100000 
batch_size: 256 
neurons: 64 
episodes: 1800 
exp_replay: 20000 
folder: 3 
mom: 0.8 
lr: 0.01 

TRAINING: 

episode: 0, loss: 0.008793366928085234, reward: 0.14079789555726943, eps: 0.8779364079841774 
episode: 1, loss: 0.07944661042497622, reward: 0.19509773628937851, eps: 0.863296994302205 
episode: 2, loss: 0.10054534853021446, reward: 0.18228108108107674, eps: 0.8518217685849605 
episode: 3, loss: 0.10095097378240321, reward: 0.18186017010935207, eps: 0.8389842427531143 
episode: 4, loss: 0.09539692474488977, reward: 0.24263634127884404, eps: 0.8173141877389272 
episode: 5, loss: 0.09306662970878167, reward: 0.22903194966190363, eps: 0.7959558002727743 
episode: 6, loss: 0.08825678657693835, reward: 0.24788685064929694, eps: 0.7559866651916652 
episode: 7, loss: 0.07880572974085867, reward: 0.18973280671926845, eps: 0.7049745300663843 
episode: 8, loss: 0.05698637990956127, reward: 0.18878794120583334, eps: 0.657648353980193 
episode: 9, loss: 0.040551971644896746, reward: 0.22645338716029195, eps: 0.6421893013029938 
episode: 10, loss: 0.04986127616319625, reward: 0.16846275635766178, eps: 0.6353830091442171 
episode: 11, loss: 0.05690133556039046, reward: 0.1703370248837785, eps: 0.6286549446954796 
episode: 12, loss: 0.060511624768384224, reward: 0.1584431289640489, eps: 0.6212782246036298 
episode: 13, loss: 0.07159741735868165, reward: 0.1447882915481877, eps: 0.613516350755769 
episode: 14, loss: 0.08690080181561807, reward: 0.15355991078895292, eps: 0.6074296736647365 
episode: 15, loss: 0.09547191881030134, reward: 0.15195810039930843, eps: 0.6018555622706809 
episode: 16, loss: 0.1074017209434393, reward: 0.14412177091795136, eps: 0.5953164942397483 
episode: 17, loss: 0.11866382851122355, reward: 0.1452055350553492, eps: 0.5897717416161524 
episode: 18, loss: 0.13237418866905254, reward: 0.1407120592743989, eps: 0.582198398581089 
episode: 19, loss: 0.1450693302276526, reward: 0.1324323529411689, eps: 0.5738609829894232 
episode: 20, loss: 0.15780860064080254, reward: 0.14465005437736536, eps: 0.5677312832661026 
episode: 21, loss: 0.16363867461832285, reward: 0.13765898187632628, eps: 0.5612948090011575 
episode: 22, loss: 0.1726141924931379, reward: 0.15062896602295955, eps: 0.5532295105754818 
episode: 23, loss: 0.18284828167757003, reward: 0.14466524390243832, eps: 0.5460597332852309 
episode: 24, loss: 0.18681551399652987, reward: 0.1429840084166279, eps: 0.5396477962458018 
episode: 25, loss: 0.1854782146424199, reward: 0.20723048309177758, eps: 0.531687878580585 
episode: 26, loss: 0.17852595947848426, reward: 0.14827528888888666, eps: 0.5274962705311725 
episode: 27, loss: 0.17798820175185942, reward: 0.15042251794258235, eps: 0.5234878960070802 
episode: 28, loss: 0.17333627597799128, reward: 0.1432027665526869, eps: 0.5201098305774413 
episode: 29, loss: 0.1712813094873277, reward: 0.14062346031745748, eps: 0.5170686969300763 
episode: 30, loss: 0.1666062643016366, reward: 0.15070983656174156, eps: 0.5133331535728851 
episode: 31, loss: 0.15821948750257855, reward: 0.14931825688073164, eps: 0.5097837864298681 
episode: 32, loss: 0.15364784919034502, reward: 0.15050233486942896, eps: 0.5063300536154017 
episode: 33, loss: 0.14764423858255687, reward: 0.14415028107432554, eps: 0.503142365838812 
episode: 34, loss: 0.14430633536652523, reward: 0.14102629713180545, eps: 0.5004226433747269 
episode: 35, loss: 0.14332535628701334, reward: 0.14215822068531522, eps: 0.4973701596068179 
episode: 36, loss: 0.13965984131056325, reward: 0.14221513632089858, eps: 0.4942939307001872 
episode: 37, loss: 0.13580471677215475, reward: 0.13514539074959872, eps: 0.4914860176693287 
episode: 38, loss: 0.12990296269307441, reward: 0.14233946216384946, eps: 0.48841955914838514 
episode: 39, loss: 0.13012329954507407, reward: 0.14046817752596366, eps: 0.485465837755008 
episode: 40, loss: 0.12797662094570528, reward: 0.1538744827586204, eps: 0.48184915519774774 
episode: 41, loss: 0.12322822464772039, reward: 0.14532841581076708, eps: 0.4787853094469203 
episode: 42, loss: 0.1186548601340643, reward: 0.1435390228818779, eps: 0.4756538041167251 
episode: 43, loss: 0.11525327083330314, reward: 0.17678493033835793, eps: 0.47135105643785336 
episode: 44, loss: 0.10963968879459521, reward: 0.1391415817114596, eps: 0.4682612969250517 
episode: 45, loss: 0.10496644474563681, reward: 0.14123493975903328, eps: 0.46519419456167704 
episode: 46, loss: 0.10347559280330088, reward: 0.14468591463414346, eps: 0.46197239698026193 
episode: 47, loss: 0.10008348174736369, reward: 0.16064484398216936, eps: 0.4584282880680186 
episode: 48, loss: 0.09512255838581866, reward: 0.20220681453768266, eps: 0.4533910139472659 
episode: 49, loss: 0.0908243556488364, reward: 0.18723948058762463, eps: 0.4481370725902912 
episode: 50, loss: 0.09065741813715174, reward: 0.1625013203786734, eps: 0.44215859987543954 
episode: 51, loss: 0.09226026408263106, reward: 0.15636435820895217, eps: 0.4388432668652294 
episode: 52, loss: 0.093933659485814, reward: 0.1479361934926548, eps: 0.43508201958608145 
episode: 53, loss: 0.09589058905634046, reward: 0.16928035368886132, eps: 0.43080077933356886 
episode: 54, loss: 0.09489141313745511, reward: 0.13116297213621908, eps: 0.4280348357659853 
episode: 55, loss: 0.0976930019917367, reward: 0.13987238211879663, eps: 0.4251539028905598 
episode: 56, loss: 0.09952195221777796, reward: 0.13786680289216643, eps: 0.42261151028245025 
episode: 57, loss: 0.10076086783278597, reward: 0.14019090632602907, eps: 0.41969056668574745 
episode: 58, loss: 0.09921203606208241, reward: 0.13562341831916547, eps: 0.41719988643902095 
episode: 59, loss: 0.09905253154726432, reward: 0.14079808394160276, eps: 0.4143213651711433 
episode: 60, loss: 0.09862016888493655, reward: 0.14407377938516885, eps: 0.41135698559732536 
episode: 61, loss: 0.0986567713436742, reward: 0.13456753525443965, eps: 0.40861749591595464 
episode: 62, loss: 0.09933076956433423, reward: 0.142840471156746, eps: 0.4057244269462002 
episode: 63, loss: 0.1021423946324057, reward: 0.1446345210280318, eps: 0.4024561965711367 
episode: 64, loss: 0.10634696150439467, reward: 0.1471734061930743, eps: 0.3996722717829999 
episode: 65, loss: 0.10600767854947944, reward: 0.14666456456456267, eps: 0.3967854709719938 
episode: 66, loss: 0.10787355353620005, reward: 0.15966651376147148, eps: 0.3933795343204798 
episode: 67, loss: 0.11149358762746432, reward: 0.1530426890756291, eps: 0.389728357409306 
episode: 68, loss: 0.11547047984998779, reward: 0.14386532059185805, eps: 0.38721352986729635 
episode: 69, loss: 0.11618715034979868, reward: 0.14061053430478995, eps: 0.3845500014236896 
episode: 70, loss: 0.11908769796928377, reward: 0.13778759917719258, eps: 0.38154592914450963 
episode: 71, loss: 0.12138941593021012, reward: 0.1323533820260351, eps: 0.37940445738558487 
episode: 72, loss: 0.12298507638040433, reward: 0.1482855777584659, eps: 0.37628340672422567 
episode: 73, loss: 0.1228482608160958, reward: 0.13932646341462965, eps: 0.373751533435993 
episode: 74, loss: 0.1194587421909247, reward: 0.13476244486452074, eps: 0.3715800010187965 
episode: 75, loss: 0.11886988664887257, reward: 0.13816946805161803, eps: 0.36941345140012405 
episode: 76, loss: 0.11758622903808504, reward: 0.1478864663805386, eps: 0.366254209139243 
episode: 77, loss: 0.1126951579263999, reward: 0.1402169776119357, eps: 0.36400105616467443 
episode: 78, loss: 0.11197045033307207, reward: 0.14120787992494804, eps: 0.36182007834040586 
episode: 79, loss: 0.11290125015310015, reward: 0.144617879161525, eps: 0.3595118408793296 
episode: 80, loss: 0.11226848383234887, reward: 0.1491022802280154, eps: 0.3569473852915891 
episode: 81, loss: 0.10752596012477217, reward: 0.1428185344827523, eps: 0.3546630310091147 
episode: 82, loss: 0.10599604119296845, reward: 0.1446087195121898, eps: 0.3522989261412999 
episode: 83, loss: 0.10443905335927683, reward: 0.13475492388940455, eps: 0.3501361933534778 
episode: 84, loss: 0.10239142112958828, reward: 0.15930229382850078, eps: 0.34667176208688943 
episode: 85, loss: 0.10035081850729378, reward: 0.1494395314353461, eps: 0.34409897180596705 
episode: 86, loss: 0.10059451059888216, reward: 0.15724727115217266, eps: 0.3412833047701207 
episode: 87, loss: 0.09734480526123644, reward: 0.16329798677019172, eps: 0.3384542081647091 
episode: 88, loss: 0.09280810479769391, reward: 0.19017853483605032, eps: 0.3344354531119174 
episode: 89, loss: 0.08951525443596979, reward: 0.14127996289424363, eps: 0.3323581638067745 
episode: 90, loss: 0.09311736653527097, reward: 0.14633415857097376, eps: 0.3304165985796952 
episode: 91, loss: 0.09704407778408342, reward: 0.14724368785778116, eps: 0.32813214694864845 
episode: 92, loss: 0.10120059450310243, reward: 0.1432215506329093, eps: 0.32630528223093563 
episode: 93, loss: 0.10768604044047571, reward: 0.14368415351284108, eps: 0.32429559794296586 
episode: 94, loss: 0.11452929897941361, reward: 0.14446857235141683, eps: 0.32266838489463867 
episode: 95, loss: 0.11891624989286233, reward: 0.15119910170034753, eps: 0.32099391032028524 
episode: 96, loss: 0.12459206034497072, reward: 0.14253781307268584, eps: 0.318907202908215 
episode: 97, loss: 0.1331201758255161, reward: 0.1508086074392817, eps: 0.31689260512386463 
episode: 98, loss: 0.14022951858961888, reward: 0.14122025557367276, eps: 0.31376969354826234 
episode: 99, loss: 0.14971975250937156, reward: 0.14790687814069625, eps: 0.3119742848415425 
episode: 100, loss: 0.15562051506796068, reward: 0.15719508196719562, eps: 0.30942985284762775 
episode: 101, loss: 0.16268360901095943, reward: 0.1518164610291874, eps: 0.30730608012143845 
episode: 102, loss: 0.16704243427526055, reward: 0.1463072749691634, eps: 0.3054013806669967 
episode: 103, loss: 0.171667053352226, reward: 0.14790892090740906, eps: 0.3034651528512024 
episode: 104, loss: 0.17992807110903908, reward: 0.1464931789340044, eps: 0.3018204540094088 
episode: 105, loss: 0.18231286604728814, reward: 0.14726414141413444, eps: 0.30014640075516336 
episode: 106, loss: 0.18994111184178203, reward: 0.14137301339980388, eps: 0.29838161893729254 
episode: 107, loss: 0.1910019617603097, reward: 0.14291778050274898, eps: 0.29649860875832473 
episode: 108, loss: 0.1974436096346461, reward: 0.1387199457667864, eps: 0.2944904746047802 
episode: 109, loss: 0.20418305931413758, reward: 0.14475275786848701, eps: 0.29276559532239765 
episode: 110, loss: 0.20808587616503574, reward: 0.15055315034309932, eps: 0.2910601167512114 
episode: 111, loss: 0.2047759988649177, reward: 0.13159230769229763, eps: 0.2892302194246968 
episode: 112, loss: 0.21395207816533432, reward: 0.1416482812992693, eps: 0.2876327345049528 
episode: 113, loss: 0.21804650934129666, reward: 0.1386807871087615, eps: 0.2859137682501606 
episode: 114, loss: 0.22181964826751388, reward: 0.13665816033215772, eps: 0.2844321834027924 
episode: 115, loss: 0.22663087793443665, reward: 0.136324864539429, eps: 0.2825153744445489 
episode: 116, loss: 0.23226054955634454, reward: 0.1364496420790492, eps: 0.28086574462955544 
episode: 117, loss: 0.23089648044676298, reward: 0.13966602002502704, eps: 0.27926679050607733 
episode: 118, loss: 0.22855677546841274, reward: 0.13771272198901757, eps: 0.27790442431868273 
episode: 119, loss: 0.22879878302937562, reward: 0.13793604687994548, eps: 0.2764142643637129 
episode: 120, loss: 0.22771164406941632, reward: 0.1389156535433037, eps: 0.2748933634156654 
episode: 121, loss: 0.22282106405333824, reward: 0.1438125498619169, eps: 0.2731951162091438 
episode: 122, loss: 0.21504047214167396, reward: 0.13827951843949632, eps: 0.27146096627956906 
episode: 123, loss: 0.21850007744765504, reward: 0.14181730650154337, eps: 0.26985238623353075 
episode: 124, loss: 0.21160632511487554, reward: 0.14412299270072365, eps: 0.2681289386156569 
episode: 125, loss: 0.20707542148424338, reward: 0.14031347922612872, eps: 0.2667113642501153 
episode: 126, loss: 0.20422884121862156, reward: 0.1433516510903386, eps: 0.2651803146619462 
episode: 127, loss: 0.1996147823532227, reward: 0.1372430446194186, eps: 0.2640064916734375 
episode: 128, loss: 0.19768800366026465, reward: 0.14362879696873487, eps: 0.2625859441130346 
episode: 129, loss: 0.18922208668029297, reward: 0.13640387761283518, eps: 0.2608920412058981 
episode: 130, loss: 0.19030175755451736, reward: 0.1430779240661327, eps: 0.25928487234950265 
episode: 131, loss: 0.1853606516551202, reward: 0.1398192959582747, eps: 0.2581015849132767 
episode: 132, loss: 0.18452394565272515, reward: 0.1346035392535372, eps: 0.25684223428871694 
episode: 133, loss: 0.18305537256812385, reward: 0.1355288080545606, eps: 0.2556501346612947 
episode: 134, loss: 0.18010539886609295, reward: 0.14054479723357013, eps: 0.2542564576178437 
episode: 135, loss: 0.17468817760077035, reward: 0.138209559543226, eps: 0.25310769375611075 
episode: 136, loss: 0.17574575966619288, reward: 0.14199403742467168, eps: 0.25178773932026105 
episode: 137, loss: 0.16971411690668511, reward: 0.1481384855094997, eps: 0.25036412765786414 
episode: 138, loss: 0.16373034741683185, reward: 0.13880449474019402, eps: 0.24909385555308372 
episode: 139, loss: 0.1603033228494083, reward: 0.13510374246748882, eps: 0.24779998621249993 
episode: 140, loss: 0.15821632535242644, reward: 0.13314959819993333, eps: 0.24659707889393806 
episode: 141, loss: 0.15596905623398316, reward: 0.1356226888122837, eps: 0.24524522829759032 
episode: 142, loss: 0.1496418868383649, reward: 0.15290749564207565, eps: 0.2434165879456981 
episode: 143, loss: 0.14350388522490587, reward: 0.16051797591744, eps: 0.24151695632604397 
episode: 144, loss: 0.1451006831553698, reward: 0.14680827707660724, eps: 0.23978964921821116 
episode: 145, loss: 0.14403981815059833, reward: 0.14302565298507108, eps: 0.2384374929454386 
episode: 146, loss: 0.1412890269849772, reward: 0.14155715587967108, eps: 0.23695470148916514 
episode: 147, loss: 0.13902965897657601, reward: 0.16292753155268755, eps: 0.23526854173119965 
episode: 148, loss: 0.13266316212658597, reward: 0.14062364364981356, eps: 0.23389709768994693 
episode: 149, loss: 0.13186410774716703, reward: 0.14221510191475867, eps: 0.23254675819319992 
episode: 150, loss: 0.13383191062220887, reward: 0.1423769589552225, eps: 0.23124620389436445 
episode: 151, loss: 0.13104515677303685, reward: 0.14174747442455002, eps: 0.23011334541859524 
episode: 152, loss: 0.13183437318833344, reward: 0.13198548387096531, eps: 0.2284835338247716 
episode: 153, loss: 0.13141339837141286, reward: 0.13603697478990967, eps: 0.2272172444037554 
episode: 154, loss: 0.13540238093297327, reward: 0.1401179733498566, eps: 0.22593530627544178 
episode: 155, loss: 0.13790659813910386, reward: 0.13407552114353524, eps: 0.22443398305934215 
episode: 156, loss: 0.13829017516364617, reward: 0.13953291505791174, eps: 0.22337837579137354 
episode: 157, loss: 0.13862639889121056, reward: 0.12985417721518572, eps: 0.22223956878534235 
episode: 158, loss: 0.13703138922417477, reward: 0.1398127491300187, eps: 0.22110653076973558 
